date,product,category,region,sales_amount,quantity,profit
2023-10-08,Filing Cabinet,Furniture,South,695.06,5,144.19
2023-10-09,Running Shoes,Apparel,West,946.6,14,149.9
2023-10-09,USB Hub,Electronics,East,328.41,5,43.06
2023-10-09,Polo Shirt,Apparel,South,495.81,9,94.33
2023-10-09,Wireless Mouse,Electronics,West,923.44,12,164.42
2023-10-10,Bookshelf,Furniture,North,442.73,14,70.56
2023-10-10,Phone Case,Electronics,North,971.35,8,93.55
2023-10-10,Bookshelf,Furniture,West,373.2,14,31.02
2023-10-10,Notebook Set,Office Supplies,East,246.45,2,33.76
2023-10-10,Binder,Office Supplies,South,182.86,2,20.47
2023-10-10,Office Chair,Furniture,Central,75.86,2,16.5
2023-10-10,Desk Lamp,Furniture,Central,386.44,3,56.65
2023-10-10,Bookshelf,Furniture,West,246.42,5,41.19
2023-10-11,Running Shoes,Apparel,South,695.54,7,219.29
2023-10-11,Wireless Mouse,Electronics,Central,399.69,3,120.15
2023-10-11,Office Chair,Furniture,Central,52.1,1,13.48
2023-10-11,Pen Pack,Office Supplies,East,924.65,8,145.73
2023-10-11,USB Hub,Electronics,East,510.03,12,99.5
2023-10-11,Polo Shirt,Apparel,North,295.8,6,81.26
2023-10-12,Notebook Set,Office Supplies,South,1077.28,11,168.59
2023-10-12,USB Hub,Electronics,North,1960.02,14,656.3
2023-10-12,Office Chair,Furniture,East,1159.73,10,339.0
2023-10-12,USB Hub,Electronics,East,28.61,2,6.12
2023-10-12,Bookshelf,Furniture,North,449.25,5,89.43
2023-10-13,Bookshelf,Furniture,Central,271.68,10,69.85
2023-10-13,Polo Shirt,Apparel,West,359.97,8,30.25
2023-10-13,Wireless Mouse,Electronics,West,12.29,1,3.29
2023-10-13,Winter Jacket,Apparel,Central,71.54,1,19.15
2023-10-13,Bookshelf,Furniture,West,1044.77,9,227.1
2023-10-13,Filing Cabinet,Furniture,East,255.59,3,31.31
2023-10-13,USB Hub,Electronics,South,31.14,3,6.93
2023-10-13,Notebook Set,Office Supplies,South,122.66,1,40.29
2023-10-13,Desk Lamp,Furniture,South,353.4,3,66.92
2023-10-14,USB Hub,Electronics,East,441.71,6,59.12
2023-10-14,Desk Lamp,Furniture,West,737.52,6,146.49
2023-10-14,Pen Pack,Office Supplies,East,876.58,13,198.41
2023-10-14,Polo Shirt,Apparel,Central,304.2,9,87.2
2023-10-14,Stapler,Office Supplies,North,778.38,9,242.72
2023-10-14,Wireless Mouse,Electronics,East,183.33,3,21.33
2023-10-15,Winter Jacket,Apparel,West,792.07,7,209.39
2023-10-15,Polo Shirt,Apparel,Central,305.48,2,41.95
2023-10-15,USB Hub,Electronics,East,228.49,10,30.02
2023-10-15,Stapler,Office Supplies,North,415.63,6,86.84
2023-10-15,Binder,Office Supplies,East,348.78,7,85.46
2023-10-15,Notebook Set,Office Supplies,North,981.48,11,189.63
2023-10-16,Baseball Cap,Apparel,Central,215.77,2,24.08
2023-10-16,Polo Shirt,Apparel,East,408.79,5,123.46
2023-10-16,Winter Jacket,Apparel,Central,239.21,3,79.97
2023-10-16,Bluetooth Speaker,Electronics,North,161.43,2,44.74
2023-10-16,Binder,Office Supplies,East,88.39,2,10.64
2023-10-16,Phone Case,Electronics,South,272.23,2,87.64
2023-10-16,Running Shoes,Apparel,South,155.5,9,27.62
2023-10-16,Phone Case,Electronics,Central,178.0,3,52.52
2023-10-16,Filing Cabinet,Furniture,East,351.32,11,73.69
2023-10-16,Binder,Office Supplies,West,1383.83,12,334.54
2023-10-16,Binder,Office Supplies,West,801.03,14,161.96
2023-10-16,Bookshelf,Furniture,South,383.79,5,86.78
2023-10-17,Wireless Mouse,Electronics,North,941.31,10,123.41
2023-10-17,Office Chair,Furniture,East,475.57,4,91.4
2023-10-17,Bookshelf,Furniture,West,952.75,8,306.34
2023-10-17,USB Hub,Electronics,South,576.22,12,126.77
2023-10-18,Running Shoes,Apparel,North,1388.2,12,378.43
2023-10-18,Phone Case,Electronics,Central,1124.41,10,379.32
2023-10-18,Bookshelf,Furniture,South,1467.0,13,414.24
2023-10-18,Wireless Mouse,Electronics,East,440.85,7,141.94
2023-10-18,Bookshelf,Furniture,Central,636.25,8,86.04
2023-10-18,Office Chair,Furniture,North,550.6,11,152.17
2023-10-18,Winter Jacket,Apparel,South,1488.9,11,310.15
2023-10-18,Binder,Office Supplies,East,148.77,3,28.64
2023-10-19,Pen Pack,Office Supplies,East,545.19,8,115.89
2023-10-19,Stapler,Office Supplies,Central,233.32,3,32.24
2023-10-19,Bluetooth Speaker,Electronics,East,879.27,12,147.45
2023-10-19,Filing Cabinet,Furniture,North,262.32,4,66.38
2023-10-19,Wireless Mouse,Electronics,Central,1001.0,11,328.4
2023-10-19,Phone Case,Electronics,Central,68.64,2,7.55
2023-10-19,USB Hub,Electronics,West,408.25,5,62.65
2023-10-19,Stapler,Office Supplies,North,1205.03,12,243.53
2023-10-19,Polo Shirt,Apparel,Central,495.6,6,78.8
2023-10-19,Desk Lamp,Furniture,West,52.81,2,8.59
2023-10-19,Filing Cabinet,Furniture,Central,637.32,4,120.63
2023-10-20,Binder,Office Supplies,South,199.39,14,48.13
2023-10-20,Notebook Set,Office Supplies,East,193.87,3,26.64
2023-10-20,Polo Shirt,Apparel,West,332.04,8,46.11
2023-10-20,Baseball Cap,Apparel,North,113.53,6,36.17
2023-10-20,Bookshelf,Furniture,Central,82.54,8,22.61
2023-10-21,Phone Case,Electronics,East,539.63,9,119.28
2023-10-21,USB Hub,Electronics,South,117.51,2,14.79
2023-10-21,Baseball Cap,Apparel,Central,561.75,6,177.84
2023-10-21,Bookshelf,Furniture,West,296.68,3,23.74
2023-10-21,Bookshelf,Furniture,South,1570.04,11,522.35
2023-10-21,Wireless Mouse,Electronics,East,246.13,4,26.93
2023-10-21,Desk Lamp,Furniture,West,270.46,7,72.9
2023-10-21,Notebook Set,Office Supplies,South,256.07,6,70.21
2023-10-21,Binder,Office Supplies,West,273.4,3,57.26
2023-10-21,Office Chair,Furniture,Central,479.73,6,49.95
2023-10-22,Office Chair,Furniture,West,1308.62,12,451.31
2023-10-22,Winter Jacket,Apparel,Central,611.07,12,108.9
2023-10-22,Running Shoes,Apparel,Central,516.44,4,152.76
2023-10-22,Stapler,Office Supplies,West,228.57,3,68.33
2023-10-22,Office Chair,Furniture,East,122.35,8,10.02
2023-10-22,Phone Case,Electronics,North,1311.18,11,324.23
2023-10-22,Wireless Mouse,Electronics,South,401.95,12,136.95
2023-10-23,Phone Case,Electronics,North,1168.05,10,332.0
2023-10-23,Pen Pack,Office Supplies,East,887.78,13,110.2
2023-10-23,Polo Shirt,Apparel,South,631.5,7,69.14
2023-10-23,Filing Cabinet,Furniture,West,469.61,6,40.14
2023-10-24,USB Hub,Electronics,East,1353.48,12,163.91
2023-10-24,Polo Shirt,Apparel,West,140.78,2,23.41
2023-10-24,Notebook Set,Office Supplies,North,939.22,8,244.31
2023-10-24,Wireless Mouse,Electronics,Central,992.62,9,273.74
2023-10-24,Winter Jacket,Apparel,East,259.9,3,63.58
2023-10-24,Running Shoes,Apparel,West,168.24,2,38.76
2023-10-25,USB Hub,Electronics,West,608.13,5,95.29
2023-10-25,Stapler,Office Supplies,South,699.7,13,186.58
2023-10-25,Wireless Mouse,Electronics,South,123.74,2,20.18
2023-10-25,Bluetooth Speaker,Electronics,South,1282.53,12,275.3
2023-10-25,Binder,Office Supplies,Central,351.22,10,68.69
2023-10-26,Office Chair,Furniture,West,1546.76,13,315.52
2023-10-26,Desk Lamp,Furniture,South,439.85,7,86.28
2023-10-26,Bookshelf,Furniture,West,291.49,3,44.94
2023-10-26,Pen Pack,Office Supplies,North,579.1,11,126.03
2023-10-26,Binder,Office Supplies,North,969.61,10,321.96
2023-10-26,Phone Case,Electronics,East,492.61,14,114.93
2023-10-26,USB Hub,Electronics,Central,170.23,3,19.63
2023-10-26,Pen Pack,Office Supplies,East,538.65,8,71.3
2023-10-26,Polo Shirt,Apparel,North,182.78,4,61.01
2023-10-27,Winter Jacket,Apparel,Central,1882.82,14,344.11
2023-10-27,Filing Cabinet,Furniture,West,964.24,7,206.44
2023-10-27,Wireless Mouse,Electronics,East,208.92,5,52.55
2023-10-28,Notebook Set,Office Supplies,South,224.89,11,35.19
2023-10-28,Running Shoes,Apparel,South,463.35,6,65.31
2023-10-28,Bluetooth Speaker,Electronics,South,236.39,3,21.02
2023-10-28,Binder,Office Supplies,East,96.4,2,22.73
2023-10-28,Pen Pack,Office Supplies,North,98.54,2,18.49
2023-10-28,Polo Shirt,Apparel,West,1462.1,13,224.98
2023-10-28,Office Chair,Furniture,South,42.36,1,13.17
2023-10-29,USB Hub,Electronics,South,127.03,2,14.84
2023-10-29,Stapler,Office Supplies,North,85.01,2,13.31
2023-10-29,Phone Case,Electronics,West,187.6,2,20.81
2023-10-30,Phone Case,Electronics,South,1153.6,9,235.09
2023-10-30,Winter Jacket,Apparel,West,75.85,1,13.51
2023-10-30,Bluetooth Speaker,Electronics,West,637.39,10,81.52
2023-10-30,Desk Lamp,Furniture,North,1421.5,12,125.58
2023-10-30,USB Hub,Electronics,North,1449.61,14,337.37
2023-10-30,Winter Jacket,Apparel,West,1459.46,12,401.85
2023-10-30,Notebook Set,Office Supplies,West,642.41,7,119.14
2023-10-30,Pen Pack,Office Supplies,West,459.83,10,128.15
2023-10-31,Bluetooth Speaker,Electronics,South,111.5,1,35.89
2023-10-31,Baseball Cap,Apparel,West,666.54,5,182.02
2023-10-31,Office Chair,Furniture,West,233.13,2,69.15
2023-10-31,Bookshelf,Furniture,West,150.67,1,47.14
2023-10-31,Polo Shirt,Apparel,South,54.09,3,7.28
2023-10-31,Polo Shirt,Apparel,Central,433.36,3,92.43
2023-10-31,Pen Pack,Office Supplies,North,458.94,7,59.92
2023-11-01,Office Chair,Furniture,North,890.24,13,200.21
2023-11-01,Binder,Office Supplies,North,234.66,4,23.94
2023-11-01,Bookshelf,Furniture,South,976.21,6,279.08
2023-11-01,Stapler,Office Supplies,East,531.46,11,128.06
2023-11-01,Desk Lamp,Furniture,East,1010.63,7,184.72
2023-11-01,Winter Jacket,Apparel,Central,456.25,10,133.51
2023-11-02,Bookshelf,Furniture,North,1595.13,9,310.32
2023-11-02,Bluetooth Speaker,Electronics,North,135.46,2,31.89
2023-11-02,Phone Case,Electronics,East,1407.87,13,447.04
2023-11-02,Winter Jacket,Apparel,West,464.49,5,53.14
2023-11-02,Office Chair,Furniture,East,374.65,5,53.82
2023-11-02,Pen Pack,Office Supplies,Central,337.5,2,77.63
2023-11-02,Stapler,Office Supplies,West,297.95,4,65.78
2023-11-03,Binder,Office Supplies,West,179.1,3,41.24
2023-11-03,Baseball Cap,Apparel,Central,1323.48,8,156.48
2023-11-03,Winter Jacket,Apparel,South,362.13,7,76.19
2023-11-03,Phone Case,Electronics,South,549.01,8,180.91
2023-11-03,USB Hub,Electronics,Central,418.65,11,110.48
2023-11-04,Running Shoes,Apparel,West,259.78,2,37.28
2023-11-04,Pen Pack,Office Supplies,Central,1810.27,12,407.96
2023-11-04,Binder,Office Supplies,South,1305.91,10,393.23
2023-11-04,Wireless Mouse,Electronics,Central,359.81,2,59.36
2023-11-04,Phone Case,Electronics,North,1274.87,11,293.36
2023-11-04,Bookshelf,Furniture,Central,96.68,1,24.38
2023-11-04,Polo Shirt,Apparel,West,726.33,5,154.98
2023-11-04,Notebook Set,Office Supplies,West,133.14,5,16.93
2023-11-04,Winter Jacket,Apparel,East,1229.75,13,163.15
2023-11-04,USB Hub,Electronics,North,167.79,1,29.53
2023-11-05,Pen Pack,Office Supplies,Central,1047.59,14,113.86
2023-11-05,Binder,Office Supplies,South,847.17,14,175.18
2023-11-05,Polo Shirt,Apparel,South,872.96,8,298.89
2023-11-05,Phone Case,Electronics,North,716.44,9,131.31
2023-11-05,Pen Pack,Office Supplies,Central,130.76,1,31.88
2023-11-06,Running Shoes,Apparel,East,92.28,4,10.05
2023-11-06,Desk Lamp,Furniture,East,313.53,12,35.6
2023-11-06,USB Hub,Electronics,West,1788.14,12,396.48
2023-11-06,Desk Lamp,Furniture,East,787.11,8,119.43
2023-11-06,Notebook Set,Office Supplies,West,624.62,9,206.62
2023-11-06,Winter Jacket,Apparel,South,105.76,1,20.81
2023-11-07,Baseball Cap,Apparel,East,175.43,13,31.42
2023-11-07,Stapler,Office Supplies,North,236.03,8,33.06
2023-11-07,Bluetooth Speaker,Electronics,South,286.75,12,94.74
2023-11-08,Notebook Set,Office Supplies,South,287.7,5,37.26
2023-11-08,Bookshelf,Furniture,East,225.49,7,54.52
2023-11-08,Binder,Office Supplies,South,496.39,9,163.79
2023-11-08,Binder,Office Supplies,Central,1466.87,13,469.0
2023-11-08,Polo Shirt,Apparel,South,478.04,4,68.58
2023-11-08,Polo Shirt,Apparel,Central,183.23,4,20.36
2023-11-08,Binder,Office Supplies,North,533.32,13,178.57
2023-11-09,Filing Cabinet,Furniture,West,716.91,13,105.52
2023-11-09,Bluetooth Speaker,Electronics,East,373.76,5,54.66
2023-11-09,Binder,Office Supplies,West,422.6,9,115.44
2023-11-09,Binder,Office Supplies,North,125.89,1,35.81
2023-11-09,Phone Case,Electronics,Central,651.39,5,174.92
2023-11-09,Stapler,Office Supplies,Central,1972.91,13,295.48
2023-11-09,Filing Cabinet,Furniture,East,348.84,6,73.69
2023-11-10,Bluetooth Speaker,Electronics,North,430.47,11,94.63
2023-11-10,Polo Shirt,Apparel,East,1316.93,9,406.89
2023-11-10,Wireless Mouse,Electronics,West,1429.67,12,159.14
2023-11-10,USB Hub,Electronics,South,190.59,2,28.05
2023-11-10,Pen Pack,Office Supplies,North,214.44,8,32.34
2023-11-10,Binder,Office Supplies,North,354.11,7,98.73
2023-11-10,Wireless Mouse,Electronics,East,1275.85,10,145.43
2023-11-11,Binder,Office Supplies,West,33.63,1,8.46
2023-11-11,Binder,Office Supplies,West,847.52,9,273.37
2023-11-11,Bookshelf,Furniture,Central,122.31,2,18.24
2023-11-11,Running Shoes,Apparel,West,384.15,6,90.99
2023-11-11,Binder,Office Supplies,East,1084.37,14,310.79
2023-11-11,Bluetooth Speaker,Electronics,North,339.41,7,90.47
2023-11-11,Binder,Office Supplies,East,349.2,9,101.85
2023-11-11,Running Shoes,Apparel,North,711.4,9,230.15
2023-11-11,Notebook Set,Office Supplies,South,23.84,2,6.57
2023-11-11,Baseball Cap,Apparel,East,1082.42,9,322.31
2023-11-11,Baseball Cap,Apparel,West,147.66,10,21.81
2023-11-12,Pen Pack,Office Supplies,West,985.98,14,198.0
2023-11-12,USB Hub,Electronics,Central,416.83,7,34.67
2023-11-12,Winter Jacket,Apparel,Central,1723.77,11,527.49
2023-11-12,Bookshelf,Furniture,East,707.54,10,92.51
2023-11-12,Polo Shirt,Apparel,South,139.27,12,48.52
2023-11-12,Wireless Mouse,Electronics,North,138.4,1,45.88
2023-11-12,Baseball Cap,Apparel,South,1809.15,13,351.66
2023-11-12,Bluetooth Speaker,Electronics,North,624.92,4,184.45
2023-11-12,Pen Pack,Office Supplies,South,319.86,8,74.59
2023-11-13,Office Chair,Furniture,West,334.39,7,86.15
2023-11-13,Winter Jacket,Apparel,West,665.79,9,129.82
2023-11-13,Stapler,Office Supplies,East,81.13,2,26.99
2023-11-13,Bluetooth Speaker,Electronics,Central,682.44,13,166.03
2023-11-13,Bookshelf,Furniture,North,113.77,4,12.58
2023-11-13,Phone Case,Electronics,North,71.81,5,10.55
2023-11-13,Winter Jacket,Apparel,East,1112.77,10,91.92
2023-11-13,USB Hub,Electronics,South,1973.09,14,423.95
2023-11-13,Filing Cabinet,Furniture,North,342.23,3,81.78
2023-11-13,Winter Jacket,Apparel,East,1458.72,10,479.42
2023-11-13,Bookshelf,Furniture,South,182.62,11,57.75
2023-11-14,Baseball Cap,Apparel,East,159.25,13,20.41
2023-11-14,Wireless Mouse,Electronics,East,1488.88,13,380.02
2023-11-14,Phone Case,Electronics,Central,456.5,3,83.04
2023-11-14,Notebook Set,Office Supplies,South,250.75,4,56.76
2023-11-14,Running Shoes,Apparel,North,327.4,4,37.95
2023-11-15,Phone Case,Electronics,West,612.61,11,126.24
2023-11-15,Bluetooth Speaker,Electronics,West,1280.5,8,239.78
2023-11-15,Bookshelf,Furniture,North,1400.32,13,172.48
2023-11-15,Stapler,Office Supplies,Central,133.65,8,41.44
2023-11-15,Running Shoes,Apparel,South,509.98,12,158.45
2023-11-15,Winter Jacket,Apparel,North,1797.54,13,539.6
2023-11-15,Pen Pack,Office Supplies,Central,175.43,2,34.44
2023-11-15,Notebook Set,Office Supplies,South,64.09,5,10.14
2023-11-15,Pen Pack,Office Supplies,West,162.62,2,42.9
2023-11-15,Office Chair,Furniture,North,936.34,7,96.57
2023-11-16,Office Chair,Furniture,South,144.54,2,38.64
2023-11-16,Pen Pack,Office Supplies,East,549.8,6,153.8
2023-11-16,USB Hub,Electronics,South,925.31,9,201.64
2023-11-16,Pen Pack,Office Supplies,North,1242.47,8,361.75
2023-11-16,Filing Cabinet,Furniture,North,2017.44,12,208.2
2023-11-16,Wireless Mouse,Electronics,South,932.6,13,268.17
2023-11-16,Pen Pack,Office Supplies,North,875.49,6,112.47
2023-11-16,Bluetooth Speaker,Electronics,East,793.44,10,128.07
2023-11-16,Bookshelf,Furniture,Central,1190.17,7,366.48
2023-11-16,Baseball Cap,Apparel,South,1084.5,9,292.94
2023-11-16,Phone Case,Electronics,East,622.66,13,169.96
2023-11-16,Binder,Office Supplies,South,424.06,10,85.83
2023-11-16,Bookshelf,Furniture,East,122.68,1,40.45
2023-11-17,Baseball Cap,Apparel,South,530.22,3,134.17
2023-11-17,Wireless Mouse,Electronics,West,1226.13,13,395.66
2023-11-18,Binder,Office Supplies,South,271.57,3,49.7
2023-11-18,Bookshelf,Furniture,North,1390.03,12,423.56
2023-11-18,Winter Jacket,Apparel,North,1309.49,13,130.22
2023-11-18,Wireless Mouse,Electronics,South,874.94,8,211.23
2023-11-18,Phone Case,Electronics,South,184.06,4,53.54
2023-11-18,Polo Shirt,Apparel,Central,1191.3,12,343.3
2023-11-19,Polo Shirt,Apparel,Central,92.47,8,20.15
2023-11-19,Wireless Mouse,Electronics,West,307.31,14,94.3
2023-11-19,Phone Case,Electronics,West,217.87,2,30.69
2023-11-20,Binder,Office Supplies,West,88.19,2,24.82
2023-11-20,Polo Shirt,Apparel,North,1132.47,10,178.41
2023-11-20,Wireless Mouse,Electronics,South,1775.5,12,571.09
2023-11-20,Running Shoes,Apparel,East,47.02,1,5.01
2023-11-20,USB Hub,Electronics,Central,166.81,3,36.28
2023-11-20,USB Hub,Electronics,North,1098.73,12,115.81
2023-11-21,Stapler,Office Supplies,West,1377.26,11,110.92
2023-11-21,Bookshelf,Furniture,Central,709.08,11,181.93
2023-11-21,Baseball Cap,Apparel,North,170.78,2,55.18
2023-11-21,Bluetooth Speaker,Electronics,Central,475.79,12,164.46
2023-11-22,Polo Shirt,Apparel,East,620.34,6,120.63
2023-11-22,Baseball Cap,Apparel,East,1065.23,6,300.52
2023-11-22,Binder,Office Supplies,North,1753.39,12,581.15
2023-11-22,Winter Jacket,Apparel,South,415.61,9,45.07
2023-11-22,Bluetooth Speaker,Electronics,North,746.03,6,257.25
2023-11-22,Running Shoes,Apparel,West,599.45,5,145.07
2023-11-22,Phone Case,Electronics,North,1391.67,11,442.78
2023-11-23,Notebook Set,Office Supplies,North,230.62,9,51.29
2023-11-23,Winter Jacket,Apparel,West,813.87,6,201.06
2023-11-23,Baseball Cap,Apparel,East,256.27,6,49.26
2023-11-23,Baseball Cap,Apparel,East,998.68,7,219.62
2023-11-23,Polo Shirt,Apparel,East,1388.3,13,233.47
2023-11-24,USB Hub,Electronics,East,508.74,4,108.78
2023-11-24,Winter Jacket,Apparel,East,497.46,7,157.44
2023-11-24,Phone Case,Electronics,West,411.81,14,86.52
2023-11-24,USB Hub,Electronics,Central,89.73,1,17.77
2023-11-24,Stapler,Office Supplies,North,627.43,11,76.68
2023-11-24,Office Chair,Furniture,Central,788.34,11,120.1
2023-11-24,Notebook Set,Office Supplies,Central,655.47,6,61.04
2023-11-24,Bookshelf,Furniture,South,71.41,1,7.67
2023-11-25,Winter Jacket,Apparel,North,582.95,5,154.38
2023-11-25,Wireless Mouse,Electronics,North,323.06,3,95.72
2023-11-25,Pen Pack,Office Supplies,West,334.4,5,44.12
2023-11-25,Filing Cabinet,Furniture,South,1487.03,12,446.36
2023-11-25,Winter Jacket,Apparel,East,935.16,12,207.75
2023-11-25,Running Shoes,Apparel,Central,91.24,2,14.6
2023-11-25,USB Hub,Electronics,South,179.56,1,45.45
2023-11-25,Bookshelf,Furniture,Central,110.76,2,13.41
2023-11-25,Baseball Cap,Apparel,East,1582.64,10,463.16
2023-11-26,Polo Shirt,Apparel,East,172.49,2,52.63
2023-11-26,Stapler,Office Supplies,North,847.7,8,88.14
2023-11-26,Wireless Mouse,Electronics,South,1802.2,14,473.0
2023-11-26,Pen Pack,Office Supplies,East,73.21,5,7.88
2023-11-26,Filing Cabinet,Furniture,North,413.5,3,92.51
2023-11-27,Desk Lamp,Furniture,West,625.73,4,73.36
2023-11-27,USB Hub,Electronics,South,444.13,9,104.29
2023-11-27,Pen Pack,Office Supplies,West,222.53,2,74.04
2023-11-27,Baseball Cap,Apparel,South,395.18,4,38.71
2023-11-27,Wireless Mouse,Electronics,West,97.69,1,10.6
2023-11-27,Baseball Cap,Apparel,North,1127.31,8,260.53
2023-11-27,Pen Pack,Office Supplies,North,677.24,5,139.29
2023-11-28,Phone Case,Electronics,East,646.34,8,180.2
2023-11-28,Desk Lamp,Furniture,West,1556.59,10,143.32
2023-11-28,Filing Cabinet,Furniture,West,335.85,7,38.92
2023-11-28,Wireless Mouse,Electronics,North,492.09,7,98.41
2023-11-28,Binder,Office Supplies,South,198.59,6,62.59
2023-11-28,Wireless Mouse,Electronics,North,1544.67,10,519.12
2023-11-29,Stapler,Office Supplies,West,873.37,8,241.21
2023-11-29,Polo Shirt,Apparel,South,737.72,9,173.54
2023-11-29,Winter Jacket,Apparel,South,311.33,7,36.38
2023-11-29,Pen Pack,Office Supplies,North,594.67,4,204.47
2023-11-30,Winter Jacket,Apparel,North,813.3,11,116.04
2023-11-30,Baseball Cap,Apparel,North,465.91,3,120.7
2023-11-30,Desk Lamp,Furniture,Central,307.56,2,32.95
2023-11-30,Running Shoes,Apparel,South,196.99,2,23.53
2023-11-30,Notebook Set,Office Supplies,North,1613.79,12,507.31
2023-11-30,Bookshelf,Furniture,East,413.69,8,113.65
2023-11-30,Running Shoes,Apparel,East,430.36,6,123.82
2023-12-01,Winter Jacket,Apparel,South,662.22,7,131.81
2023-12-01,Stapler,Office Supplies,North,650.63,9,68.41
2023-12-01,Notebook Set,Office Supplies,East,474.92,3,67.98
2023-12-01,Polo Shirt,Apparel,East,1886.79,14,650.45
2023-12-01,Polo Shirt,Apparel,North,1321.96,14,333.77
2023-12-01,Notebook Set,Office Supplies,West,234.64,5,72.12
2023-12-01,Pen Pack,Office Supplies,North,434.64,9,78.13
2023-12-01,Polo Shirt,Apparel,Central,306.62,9,75.39
2023-12-02,USB Hub,Electronics,Central,548.62,5,76.62
2023-12-02,Desk Lamp,Furniture,West,589.25,12,166.72
2023-12-02,Bluetooth Speaker,Electronics,North,831.1,8,162.4
2023-12-02,Polo Shirt,Apparel,North,653.23,8,225.78
2023-12-02,Office Chair,Furniture,West,368.84,11,67.65
2023-12-02,Office Chair,Furniture,North,164.82,4,40.15
2023-12-03,Running Shoes,Apparel,South,1221.74,7,147.31
2023-12-03,Running Shoes,Apparel,East,104.11,1,11.31
